Kaupunki;Puolue;Sukunimi;Etunimi;Vasemmisto;Liberaali;Vihreys
Helsinki;VAS;Salonen;Saija;1;1,5;5
Helsinki;VAS;Simonen;Riina;1;1,5;5
Helsinki;VAS;Suoranta;Anu;1;2;5
Helsinki;VAS;Vainikainen;Elina;1;1,25;5
Helsinki;KD;Pulkkinen;Mariitta;2,75;4,75;5
Helsinki;SDP;Bardakci;Carita;2,75;3,75;5
Helsinki;SDP;Harpf;Tiina;1,25;3,25;5
Helsinki;SDP;Iso-Lotila;Joona;1,25;2,25;5
Helsinki;SDP;Kivistö;Pirjo;1;1,25;5
Helsinki;SDP;Saksala;Harri;1,25;2,75;5
Helsinki;SDP;Toijonen;Karita;1;1,5;5
Helsinki;SDP;Vepsä;Sinikka;1,25;2,75;5
Helsinki;VIHR;Aaltokoski;Alpo;1,75;2,25;5
Helsinki;VIHR;Alametsä;Alviina;1,25;2;5
Helsinki;VIHR;Alanko-Kahiluoto;Outi;1;1,75;5
Helsinki;VIHR;Aromaa;Eekku;1;1,25;5
Helsinki;VIHR;Brunberg;Nina;2;2,75;5
Helsinki;VIHR;Castrén;Verna;2,5;2,25;5
Helsinki;VIHR;Gorschkow-Salonranta;Elena;2,25;2;5
Helsinki;VIHR;Halme;Sami;2,5;2,25;5
Helsinki;VIHR;Hannula;Markku;1,25;1,75;5
Helsinki;VIHR;Hartikainen;Ernesto;2;2,25;5
Helsinki;VIHR;Hartonen;Sari;2,25;2,25;5
Helsinki;VIHR;Hautala;Heidi;1,75;1,75;5
Helsinki;VIHR;Holopainen;Mari;2,25;1,25;5
Helsinki;VIHR;Häkkinen;Piia;2,25;2,25;5
Helsinki;VIHR;Kankaanpää;Viljami;1,25;1,5;5
Helsinki;VIHR;Kari;Emma;1;1,5;5
Helsinki;VIHR;Kemppinen;Teea;2,25;1,25;5
Helsinki;VIHR;Klemetti;Veli-Heikki;1;2,25;5
Helsinki;VIHR;Koppanen;Anna;1,5;1,5;5
Helsinki;VIHR;Korhonen;Salla;1;1,75;5
Helsinki;VIHR;Kousa;Tuuli;2,25;2,25;5
Helsinki;VIHR;Kuikka;Essi;3,5;3;5
Helsinki;VIHR;Kähkönen;Merja;1,5;1,75;5
Helsinki;VIHR;Kälviä;Kari;1,5;3,75;5
Helsinki;VIHR;Laine;Anna;2,25;2;5
Helsinki;VIHR;Lehtinen;Pauliina;1,75;2;5
Helsinki;VIHR;Lehtipuu;Otto;3,5;2,5;5
Helsinki;VIHR;Lyytinen;Joonas;2;2;5
Helsinki;VIHR;Länsipuro;Janne;1,25;2;5
Helsinki;VIHR;Malm;Anja;2,5;1,75;5
Helsinki;VIHR;Moisio;Elina;2;1,75;5
Helsinki;VIHR;Moring;Kirsikka;1,25;1,5;5
Helsinki;VIHR;Muhammed;Husein;2;1,75;5
Helsinki;VIHR;Muhonen;Sallamaari;2,25;2;5
Helsinki;VIHR;Mäntylä;Laura;1;1,75;5
Helsinki;VIHR;Möller;Antti;2,5;2;5
Helsinki;VIHR;Nikulainen;Erkki (Eki);2;2;5
Helsinki;VIHR;Nordin;Maria;1,25;2,5;5
Helsinki;VIHR;Nordman;Bernt;2,75;1,75;5
Helsinki;VIHR;Nordström;Laura;1,25;1,5;5
Helsinki;VIHR;Nummelin;Pilvi;1,5;1,75;5
Helsinki;VIHR;Nuorteva;Johanna;1;1;5
Helsinki;VIHR;Ohisalo;Maria;1;1;5
Helsinki;VIHR;Olin;Venla;1,25;2;5
Helsinki;VIHR;Ovaskainen;Meri;2;2;5
Helsinki;VIHR;Palaste-Eerola;Tuula;2,25;2;5
Helsinki;VIHR;Peipinen;Vesa;1;1;5
Helsinki;VIHR;Perälä;Erkki;1,25;1,5;5
Helsinki;VIHR;Puoskari;Mari;1,75;1,75;5
Helsinki;VIHR;Pyhälahti;Timo;2;1,25;5
Helsinki;VIHR;Rantanen;Tuomas;1;1,75;5
Helsinki;VIHR;Rantasalo;Leena;1,5;2;5
Helsinki;VIHR;Riittinen;Leena;1,75;2,25;5
Helsinki;VIHR;Rosenholm;Marko;1;1;5
Helsinki;VIHR;Sahlberg;Pörrö;2,75;2;5
Helsinki;VIHR;Sauli;Hanna;1;1,25;5
Helsinki;VIHR;Sinnemäki;Anni;1,25;1,5;5
Helsinki;VIHR;Soininvaara;Osmo;3;1,75;5
Helsinki;VIHR;Strahlendorff;Mikko;2,75;2,5;5
Helsinki;VIHR;Stranius;Leo;1;1,25;5
Helsinki;VIHR;Ståhlberg;Taija;1,75;2,25;5
Helsinki;VIHR;Sumuvuori;Johanna;1;1,5;5
Helsinki;VIHR;Turkia;Tiina;1,5;1,75;5
Helsinki;VIHR;Ugas;Outi;2,75;1,25;5
Helsinki;VIHR;Uusikangas;Silja;2;1,75;5
Helsinki;VIHR;Vesikansa;Sanna;2,5;1,75;5
Helsinki;VIHR;Virkkunen;Julia;1,5;1,5;5
Helsinki;VIHR;Vuorelma;Maria;1,75;1,5;5
Helsinki;VIHR;Wahlström;Riitta;1,5;2,25;5
Helsinki;VIHR;Wennström;Nina;1,25;3,25;5
Helsinki;VIHR;Wilska;Kimmo;2,25;2;5
Helsinki;VIHR;Åberg;Veijo;2;2;5
Helsinki;M11;Pousar;Aleksi;1,25;2,5;5
Helsinki;VIHR;From;Martti;2,25;4,25;5
Helsinki;VIHR;Ylikahri;Ville;3,25;2;5
Helsinki;VIHR;Sallinen;Mervi;2,25;2,25;5
Helsinki;VIHR;Relander;Jukka;1,75;1,25;5
Helsinki;PIR;Kurko;Aapo;1,25;3,75;5
Helsinki;PIR;Norrman;Vesa;2,5;3,5;5
Helsinki;PIR;Tiilikainen;Toni;1,5;1,25;5
Helsinki;SKP;Auer;Irene;1;1,75;5
Helsinki;SKP;Dworeck;Helena;1;2,75;5
Helsinki;SKP;Haavisto;Kaija;1;1,25;5
Helsinki;SKP;Hakanen;Yrjö;1,25;1,75;5
Helsinki;SKP;Hernberg;Kalle;1,25;1,5;5
Helsinki;SKP;Järvenpää;Elina;1;1,25;5
Helsinki;SKP;Karineva;Hannu;1;3;5
Helsinki;SKP;Koivisto;Toivo;1,5;2,75;5
Helsinki;SKP;Korhonen;Mikko;1;2,5;5
Helsinki;SKP;Kotilainen;Tytti;1;2,5;5
Helsinki;SKP;Lappela;Hilkka;1,25;2;5
Helsinki;SKP;Mithiku;Jonas;1;2,75;5
Helsinki;SKP;Partanen;Leo;1;2;5
Helsinki;SKP;Putkonen;Arja;1;1;5
Helsinki;SKP;Ryömä;Robert;1;1,75;5
Helsinki;SKP;Salava;Hannele;1;1,25;5
Helsinki;SKP;Tuomi;Emmi;1,25;1,75;5
Helsinki;SKP;Tölkkö;Anna-Mili;1,5;1,75;5
Helsinki;SKP;Väisänen;Juha-Pekka;1;1;5
Helsinki;SKP;Koivunen;Anita;1,5;2,75;5
Helsinki;SKP;Saloheimo;Mari;1;1;5
Helsinki;SKP;Alhojärvi;Lauri;1,25;1;5
Helsinki;SKP;Blom;Atte;1,5;1,5;5
Helsinki;SKP;Kola;Pauli;1,25;3,25;5
Helsinki;SKP;Lumio;Maarit;1,25;2;5
Helsinki;SKP;Poikolainen;Pertti;1,25;3,25;5
Helsinki;SKP;Salin;Olli;1;1,75;5
Helsinki;SKP;Takkinen;Heikki;1;2;5
Helsinki;KD;Häivölä;Sari;2,75;4;5
Helsinki;VAS;Arhinmäki;Paavo;1;1,75;5
Helsinki;VAS;Elonen;Johanna;1;2,25;5
Helsinki;VAS;Huttunen;Miska;1,5;2,5;5
Helsinki;VAS;Jauhanen;Eero;1;2;5
Helsinki;VAS;Laak;Noora;1,5;1,5;5
Helsinki;VAS;Liukkonen;Jukka;1;1,5;5
Helsinki;VAS;Malin;Petra;1,25;1,75;5
Helsinki;VAS;Paakkinen;Seppo;2,25;1,75;5
Helsinki;VAS;Pietiläinen;Jukka;1;1,75;5
Helsinki;VAS;Savolainen;Iivari;1,25;2,75;5
Helsinki;VAS;Uski;Kristina;1;2,5;5
Helsinki;VAS;Woitsch;Erwin;1,25;1,25;5
Helsinki;ITSP;Kanerva;Kane;2;3,5;5
Helsinki;E1064;Katajisto;Jaakko;2;2,5;5
Helsinki;KD;Mäkinen;Anita;2,25;3,5;5
Hyvinkää;KOK;Martikainen;Kimmo;4,75;4,25;1,5
Hyvinkää;PS;Mäkinen;Ilkka;1,5;4,25;2
Hyvinkää;PS;Pasanen;Kari;2,75;3,75;2
Hyvinkää;SDP;Suokas;Marja;1,75;3;2
Hyvinkää;KOK;Kivelä;Teemu;4,75;3;2
Hyvinkää;KOK;Pyykönen;Katri;4,25;4,25;2
Hyvinkää;KOK;Vallinkoski;Maarit;3,75;4,25;2
Hyvinkää;VAS;Muistola;Lauri;1,75;3;2,5
Hyvinkää;PS;Karhusaari;Timo;3;4,75;2,5
Hyvinkää;PS;Mehmet;Ali;2;5;2,5
Hyvinkää;SDP;Kotala;Maire;2,25;3,75;2,5
Hyvinkää;SDP;Lindfors;Matti;1,25;3;2,5
Hyvinkää;KOK;Söderlund;Markus;3,5;2,75;2,5
Hyvinkää;KOK;Komulainen;Riikka;4,75;4,75;2,5
Hyvinkää;KOK;Peltonen;Aarre;3,5;4;2,5
Hyvinkää;KESK;Rantanen;Jarmo;2,5;3,25;2,5
Hyvinkää;KD;Sotaniemi;Timo;2,75;4;3
Hyvinkää;VAS;Haukka-Aho;Pekka;2,25;3,25;3
Hyvinkää;VAS;Laine-Tuominen;Nina;1,5;2;3
Hyvinkää;PS;Hyvärinen;Joonas;3,25;3,75;3
Hyvinkää;PS;Jyrkinen;Kyösti;2;5;3
Hyvinkää;PS;Raja-aho;Jesse;2,5;4;3
Hyvinkää;PS;Salonen;Antti;3;4;3
Hyvinkää;SDP;Harjumaaskola;Arto;1,5;3,25;3
Hyvinkää;SDP;Helén;Anette;2,25;2,25;3
Hyvinkää;SDP;Kivimäki;Tommi;1,75;3,75;3
Hyvinkää;SDP;Kukkola;Jussi;2,25;2,25;3
Hyvinkää;SDP;Pahlman;Irma;2;2,5;3
Hyvinkää;SDP;Sarivaara;Pauli;1,75;3,5;3
Hyvinkää;SDP;Tani;Sari;3;3;3
Hyvinkää;SDP;Ahtikari;Markku;1;2,75;3
Hyvinkää;RKP;Sandler;Madeleine;2,75;2,25;3
Hyvinkää;KOK;Aspholm;Suvi;4;2,5;3
Hyvinkää;KOK;Harju;Osmo;3;3,5;3
Hyvinkää;KOK;Hautamäki;Mauri;3,5;4;3
Hyvinkää;KOK;Kallinen;Vesa;2,25;4;3
Hyvinkää;KOK;Keränen;Risto;3,5;3,25;3
Hyvinkää;KOK;Ketonen;Tarja;2,75;4,75;3
Hyvinkää;KOK;Latostenmaa;Arto;3,25;3,75;3
Hyvinkää;KOK;Niiranen;Lauri;2,75;2,75;3
Hyvinkää;KOK;Rantalainen;Antti;5;4,75;3
Hyvinkää;KOK;Tapola;Veikko;3,25;4;3
Hyvinkää;KESK;Naskali;Nina;3,5;3,5;3
Hyvinkää;KESK;Salmi;Joonas;2,5;2,5;3
Hyvinkää;KESK;Salokoski;Niko;2;3,75;3
Hyvinkää;KD;Rajala;Inga-Lill;2;3,5;3,5
Hyvinkää;PS;Backlund;Thea;1,75;3,75;3,5
Hyvinkää;PS;Ernits;Iia;2,75;3,75;3,5
Hyvinkää;PS;Riskilä;Timo;1,75;4,25;3,5
Hyvinkää;PS;Toiviainen;Risto;1,5;3,75;3,5
Hyvinkää;VIHR;Orenius;Marja;2,5;3,5;3,5
Hyvinkää;VIHR;Anttila;Juha;2,25;3;3,5
Hyvinkää;VIHR;Kontiainen;Satu;2,75;2,75;3,5
Hyvinkää;VIHR;Palin;Santeri;1,25;2,25;3,5
Hyvinkää;SKP;Ruokola;Juha;1,25;3,25;3,5
Hyvinkää;SDP;Kölhi;Heikki;1,75;3,5;3,5
Hyvinkää;SDP;Piiroinen;Kirsi;1,75;4,25;3,5
Hyvinkää;RKP;Jusélius;Lars;3;3,25;3,5
Hyvinkää;KOK;Kalliomaa;Juho;3,75;3,5;3,5
Hyvinkää;KOK;Karhunen;Tuula;2,5;2,75;3,5
Hyvinkää;KOK;Kesälä;Jani;3,75;2,5;3,5
Hyvinkää;KOK;Mäkelä;Ari;3,5;4,75;3,5
Hyvinkää;KOK;Rajamäki;Tiina;2,75;3;3,5
Hyvinkää;KOK;Sievinen;Auli;3,25;3,25;3,5
Hyvinkää;KOK;Taupila;Janne;3;4;3,5
Hyvinkää;KOK;Vanhatalo;Tuula;3,5;3,25;3,5
Hyvinkää;KOK;Ventoniemi;Pirjo;3,5;3,25;3,5
Hyvinkää;KOK;Vierimaa;Kari;2,5;3,5;3,5
Hyvinkää;KESK;Haapamäki;Jaakko;2,25;3,75;3,5
Hyvinkää;KESK;Laakso;Ari-Pekka;3;3,25;3,5
Hyvinkää;KESK;Laine;Eevertti;2,75;4;3,5
Hyvinkää;KESK;Ojala;Pirkko;3,25;3,75;3,5
Hyvinkää;KESK;Vuokko;Kaija;2,25;3,75;3,5
Hyvinkää;KD;Virtanen;Erkko;1,5;4,25;4
Hyvinkää;VAS;Ahtonen;Heikki;2,25;3;4
Hyvinkää;VAS;Hoviniemi;Jaana;2,75;2,5;4
Hyvinkää;VAS;Ihalainen;Jukka;2,5;3,5;4
Hyvinkää;VAS;Kanerva;Olavi;1,25;3,75;4
Hyvinkää;VAS;Laine;Ina;1,25;2,25;4
Hyvinkää;PS;Jäske;Heikki;2,5;5;4
Hyvinkää;PS;Orre;Taisto;2,75;3,75;4
Hyvinkää;VIHR;Sten;Pami;2,25;2,25;4
Hyvinkää;VIHR;Mamia;Hanna;3;2,75;4
Hyvinkää;SKP;Krivokapic;Milutin;1;3,5;4
Hyvinkää;SDP;Laine;Pekka;2,5;4;4
Hyvinkää;SDP;Lampinen;Pia;3,25;2,75;4
Hyvinkää;SDP;Lanttola;Kaisa;1,25;3;4
Hyvinkää;SDP;Ollikainen;Ossi;1,5;2,75;4
Hyvinkää;SDP;Pekkanen;Lars;1,75;3,25;4
Hyvinkää;SDP;Porttinen;Maarit;1,25;2;4
Hyvinkää;SDP;Urtamo;Kristiina;1;3,5;4
Hyvinkää;RKP;Hovén-Korpela;Nina;3;2,75;4
Hyvinkää;KOK;Hakala;Kalle;3,5;3,75;4
Hyvinkää;KOK;Pallonen;Jouni;4;3;4
Hyvinkää;KOK;Pohjanraito;Petra;2,75;3;4
Hyvinkää;KOK;Poikolainen;Jutta;4;4;4
Hyvinkää;KOK;Puro;Jarno;3,5;4;4
Hyvinkää;KOK;Purola;Karoliina;3,75;2,5;4
Hyvinkää;KOK;Pääkkönen;Vesa;4,5;3,75;4
Hyvinkää;KOK;Pöntinen;Jari;3,25;2,75;4
Hyvinkää;KOK;Wartiovaara;Timo;3;4,25;4
Hyvinkää;KOK;Väyrynen;Tanja;3,25;2,75;4
Hyvinkää;KOK;Åstedt;Tiia-Maria;2,75;2,75;4
Hyvinkää;KESK;Laine;Marja-Leena;1,75;3,5;4
Hyvinkää;KESK;Raita;Paula;2,75;3;4
Hyvinkää;KESK;Skyttä;Juhani;2,5;3;4
Hyvinkää;KESK;Tilus;Jussi;2,5;4;4
Hyvinkää;KESK;Vallinkivi;Anne-Maria;2,25;4;4
Hyvinkää;KESK;Vilja;Marja;2,5;3,5;4
Hyvinkää;KD;Hyväkkä;Riitta;2,5;3,25;4,5
Hyvinkää;KD;Lindell;Jouni;2,5;4,25;4,5
Hyvinkää;KD;sivonen;kari;2,25;4,5;4,5
Hyvinkää;VAS;Aromaa;Juuso;1,5;2,5;4,5
Hyvinkää;VAS;Hämäläinen;Pirjo;1,25;1,75;4,5
Hyvinkää;VAS;Lyytikäinen;Leena;1,25;3;4,5
Hyvinkää;VAS;Räsänen;Timo;1,75;2,25;4,5
Hyvinkää;VAS;Turkia;Henri;1;2,5;4,5
Hyvinkää;PS;Karhunen;Timo;2,75;3,75;4,5
Hyvinkää;PS;Ruija;Seppo;2,25;4,75;4,5
Hyvinkää;PS;Virkkunen;Veikko;3,5;4,75;4,5
Hyvinkää;VIHR;Järvinen;Heidi;1,75;2,5;4,5
Hyvinkää;VIHR;Kurkela;Katariina (Kati);1,25;2,5;4,5
Hyvinkää;VIHR;Suuronen;Terhi;2;3,75;4,5
Hyvinkää;VIHR;Korpela;Terhi;2,5;2,5;4,5
Hyvinkää;VIHR;Järvimaa;Taru;3;2,5;4,5
Hyvinkää;VIHR;Hotti;Jouni;4,25;3;4,5
Hyvinkää;VIHR;Morero;Micaela;2,75;3;4,5
Hyvinkää;VIHR;Jäske;Jenna;2,5;2,5;4,5
Hyvinkää;VAS;Pääskyvuori;Päivi;1;1;4,5
Hyvinkää;SKP;Tossavainen;Teemu;1,5;3,25;4,5
Hyvinkää;SKP;Laine;Turo;1;2;4,5
Hyvinkää;SDP;Akkila;Ida;2,25;2,25;4,5
Hyvinkää;SDP;Korvela;Markku;1,75;3;4,5
Hyvinkää;SDP;Lahtinen;Matti;2;2,25;4,5
Hyvinkää;RKP;Tanner;Juha;2,25;4;4,5
Hyvinkää;KOK;Alén;Hannu;3,25;3,75;4,5
Hyvinkää;KOK;Jauhiainen;Signe;4,25;2,25;4,5
Hyvinkää;KOK;Juva;Ulla;2,75;3,25;4,5
Hyvinkää;KOK;Kivistö;Charlotta;3;3,25;4,5
Hyvinkää;KOK;Kokko;Annika;4;3;4,5
Hyvinkää;KOK;Lignell;Hannu;4,5;3,5;4,5
Hyvinkää;KOK;Piilola;Jaana;3;2;4,5
Hyvinkää;KOK;Pirinen;Risto;2,75;4;4,5
Hyvinkää;KOK;Salo;Eelis;4,25;3,5;4,5
Hyvinkää;KOK;Salomaa;Marko;1,5;3;4,5
Hyvinkää;KOK;Simonaho;Petri;3,5;2,75;4,5
Hyvinkää;KOK;Virmala;Timo;2;4,25;4,5
Hyvinkää;KOK;Östlund;Tom;3,25;4,75;4,5
Hyvinkää;KOK;McLeod Smith;Karel;2,75;3,5;4,5
Hyvinkää;KESK;Pekkarinen;Anne-Mari;2;4;4,5
Hyvinkää;KTP;Lehikoinen;Janne;1,25;1,5;4,5
Hyvinkää;KD;Nykänen;Kimmo;2;3,75;5
Hyvinkää;VAS;Heimonen;Emma;1,75;1,75;5
Hyvinkää;VAS;Eskelinen;Paula;1;1,25;5
Hyvinkää;VAS;Kouhia;Juhani;1;2,5;5
Hyvinkää;VAS;Pussinen;Heikki;1,5;3,5;5
Hyvinkää;VAS;Putkuri;Jukka;1,5;2,5;5
Hyvinkää;VAS;Raunisalo;Riika;1;2,75;5
Hyvinkää;VAS;Savela;Olli;1;2,5;5
Hyvinkää;PS;Ihalainen;Timo;2,5;4,5;5
Hyvinkää;PS;Torvinen;Kari;2,5;3;5
Hyvinkää;VIHR;Korpela;Aki;3;2,25;5
Hyvinkää;VIHR;Airto;Mikko;2,5;2,75;5
Hyvinkää;VIHR;Liljavirta;Riitta;2,25;2,75;5
Hyvinkää;VIHR;Gustafsson;Ville;1,75;2,5;5
Hyvinkää;VIHR;Kostia;Niko;2,25;2;5
Hyvinkää;VIHR;Kalliomäki;Soile;1,75;2,25;5
Hyvinkää;VIHR;Lustig;Helena;1,75;3,5;5
Hyvinkää;VIHR;Pyrhönen;Outi;1,5;2,25;5
Hyvinkää;VIHR;Luoma;Piia;2,5;2,75;5
Hyvinkää;VIHR;Hyyrynen;Auli;1,75;2,5;5
Hyvinkää;VIHR;Ala-Paavola;Sinikka;2,25;2;5
Hyvinkää;VIHR;Laakso;Marja-Leena (Maiju);3;4;5
Hyvinkää;VIHR;Puranen;Reijo;3,25;2,75;5
Hyvinkää;VIHR;Saxlund;Juho;2,25;1,25;5
Hyvinkää;VIHR;Arjas;Inari;1,5;3,75;5
Hyvinkää;SKP;Ylönen;Iida;1;2,75;5
Hyvinkää;SDP;Koskela;Outi;1;2,75;5
Hyvinkää;SDP;Tuominen;Susanna;1,5;3,75;5
Hyvinkää;RKP;Vanhanen;Marika;2,25;4;5
Hyvinkää;KOK;Koski;Matti;4;3,5;5
Hyvinkää;KOK;Kukkonen;Vesa;2,75;3;5
Hyvinkää;KOK;Kuosmanen;Raija;4;4;5
Hyvinkää;KOK;Tapaila;Tero;3,5;3,25;5
Hyvinkää;KESK;Löytty;Aino;3,5;3,75;5
Inkoo;VAS;Rantanen-Niiranen;Silja;1,25;3,75;2
Inkoo;RKP;Hellsten;Georg;3,5;2,5;2
Inkoo;SDP;Halve;Turkka;2;3,75;2
Inkoo;SDP;Kivirinta;Jari;3,5;4,75;2
Inkoo;SDP;Viljanen;Carita;2,5;2;2,5
Inkoo;VIHR;Fleege;Gustaf;3,25;2,5;3
Inkoo;KD;Grönfors;Jukka;2,25;4,5;3
Inkoo;RKP;Backman;Barbro;3,5;2,25;3
Inkoo;RKP;Carlberg;Mikael;3,5;4,75;3
Inkoo;RKP;Lindh;Tiina;2,75;2,5;3
Inkoo;SDP;Korhonen;Anitta;3,5;4,25;3
Inkoo;PS;Ratilainen;Veijo;2;4,5;3
Inkoo;KOK;Moilanen;Sara;3,5;4;3
Inkoo;KOK;Pesonen;Hannu;3,75;4;3
Inkoo;KOK;Rytkönen;Mika;2,5;3,25;3
Inkoo;KOK;Väänänen;Ossi;3,25;3,5;3
Inkoo;RKP;Karlstedt;Kaj;2,75;2,75;3,5
Inkoo;RKP;Sjöblom;Kaj;3,25;3,5;3,5
Inkoo;RKP;Wickström;Henrik;2,25;3;3,5
Inkoo;RKP;Unnérus;Hans-Anders;3;2,5;3,5
Inkoo;SDP;Wikström;Harri (Hati);3,25;2,75;3,5
Inkoo;VIHR;Isoaho;Maria;1,5;1,25;4
Inkoo;VIHR;Räty;Päivi;2,75;2,25;4
Inkoo;RKP;Elfving;Andreas;2,75;2,75;4
Inkoo;RKP;Ehnqvist;Mikko (Mici);2,75;2,75;4
Inkoo;RKP;Kawecki;Daniel;2;3,25;4
Inkoo;SDP;Holmström;Niina;1,75;3,5;4
Inkoo;PS;Ikonen;Joni;3,25;2,75;4
Inkoo;KOK;Kaskenpalo;Sakari;3;3,5;4
Inkoo;KOK;Rödlin;Don;3,5;3,75;4
Inkoo;KOK;Turunen;Nanna;2;3,25;4
Inkoo;KOK;Viljanen;Barbro;3;3;4
Inkoo;VIHR;Uhlenius;Benny;1,75;1,25;4,5
Inkoo;RKP;Lemström;Robert;2,75;2,5;4,5
Inkoo;RKP;Nordlund;Deisi;3,5;3;4,5
Inkoo;SDP;Gustafsson;Soile;1;3,5;4,5
Inkoo;KOK;Kainulainen;Juha;2;3,25;4,5
Inkoo;KOK;Rautakoura;Marko;2,75;2;4,5
Inkoo;VIHR;Koikkalainen;Lassi;1,25;2;5
Inkoo;KD;Paloheimo;Ari;2,5;2,5;5
Inkoo;RKP;Henricson;Bengt;1,75;3,25;5
Inkoo;RKP;Wallen;Rannvi;1,5;1,75;5
Inkoo;SDP;Koivula;Tapani;2,25;2,25;5
Inkoo;SDP;Lindblom;Britta;1,75;1,25;5
Inkoo;KOK;Kotilainen-Ritala;Leena;1,5;1,5;5
Järvenpää;VAS;Alapartanen;Jyrki;2;2,5;1,5
Järvenpää;KOK;Kujala;Ilkka;2,5;3,75;1,5
Järvenpää;VAS;Ruishalme;Pirkka;1,75;2,75;2
Järvenpää;KD;Kaukonen;Jouni;2,25;3,5;2
Järvenpää;PS;Jääskeläinen;Risto;2,75;4,5;2
Järvenpää;PS;Katila;Ismo;2;3,25;2
Järvenpää;PS;Siukola;Jaana;2;4,25;2
Järvenpää;PS;Taavitsainen;Mikko;3;4,75;2
Järvenpää;PS;Toivonen;Jarmo;2,5;4,75;2
Järvenpää;KD;Karajas-Kaukonen;Annukka;2,75;4;2
Järvenpää;JP;Kurittu;Jari;2,5;3,25;2
Järvenpää;JP;Ulán;Henri;4;2,75;2
Järvenpää;JP;Virtanen;Ville;2,5;3,5;2
Järvenpää;KOK;Lehtonen;Tero-Pekka;3,75;3,5;2
Järvenpää;KOK;Mattlar;Renny;3;4;2
Järvenpää;KOK;Ovaska;Petri;3,5;3,5;2
Järvenpää;KOK;Peltosaari;Paavo;3,75;3,25;2
Järvenpää;KOK;Uotinen;Olli;4,75;4;2
Järvenpää;KESK;Hallikainen;Pasi;3;5;2
Järvenpää;KESK;Martikainen;Tapio;3,75;4,25;2
Järvenpää;VIHR;Helmi;Petri;2;4;2,5
Järvenpää;SDP;Aitta;Reijo;2,5;4,5;2,5
Järvenpää;SDP;Tallgren;Jouni;2;2,75;2,5
Järvenpää;PS;Hanén;Toni;2,5;4,5;2,5
Järvenpää;JP;Lehtinen;Eino;4,25;4;2,5
Järvenpää;SKP;Jantunen;Timo;2;2,75;2,5
Järvenpää;KOK;Heikkilä;Pekka;4,5;3,75;2,5
Järvenpää;KOK;Hämäläinen;Jani;3,75;3,5;2,5
Järvenpää;KOK;Kukkonen;Esa;2;4;2,5
Järvenpää;KOK;Pohjanheimo;Marketta;3,5;2,25;2,5
Järvenpää;KOK;Vesala;Antti;4,75;3,25;2,5
Järvenpää;KESK;Kauppinen;Hannu;2,75;4,25;2,5
Järvenpää;VAS;Tolkki;Simo;2,25;2,75;3
Järvenpää;SDP;Aalto;Tiina;1,25;2,5;3
Järvenpää;SDP;Haaparanta;Satu;2;4;3
Järvenpää;SDP;Kosunen;Tapio;1,5;2,5;3
Järvenpää;SDP;Luuk;Pekka;1,75;3,25;3
Järvenpää;SDP;Mutka;Anna-Stiina;2;3,25;3
Järvenpää;SDP;Peltonen;Eemeli;1,25;2,75;3
Järvenpää;SDP;Torkkeli;Pasi;2;5;3
Järvenpää;SDP;Uhlenius;Jani;2;3;3
Järvenpää;SDP;Veirto;Antti;1,25;2,75;3
Järvenpää;PS;Kallio;Kristian;3,25;4,75;3
Järvenpää;PS;Niskanen;Juha;2,5;4,5;3
Järvenpää;PS;Pellikka;Ari;1,5;3;3
Järvenpää;PS;Sallinen;Mikko;2,25;4,5;3
Järvenpää;JP;Gilan;Mika;3,5;3,75;3
Järvenpää;JP;Seppälä;Matti;2;4,25;3
Järvenpää;JP;Kekäläinen;Arvi;3,5;3;3
Järvenpää;KOK;Kuusisto;Tuija;2,5;3;3
Järvenpää;KOK;Lindgren;Kaj;3;5;3
Järvenpää;KOK;Meronen;Hermanni;4;3,75;3
Järvenpää;KOK;Piirainen;Jyrki;4;2,25;3
Järvenpää;KOK;Ruti;Jyrki;4,25;3,75;3
Järvenpää;KOK;Saarinen;Laura;2;3;3
Järvenpää;KESK;Haapanen;Kari;2,5;2,75;3
Järvenpää;KESK;Heikkilä;Antti;2,75;3,75;3
Järvenpää;KESK;Lahnalampi;Anssi;3,5;4,75;3
Järvenpää;KESK;Terrihauta;Voitto;3,25;4,25;3
Järvenpää;VIHR;Gonzalez Gutierrez;Jay;2,75;3,25;3,5
Järvenpää;KD;Malkki;Kyllikki;2,75;4,25;3,5
Järvenpää;SDP;Karhu;Ulla-Mari;2,5;2,5;3,5
Järvenpää;SDP;Kettunen;Kari;4;3;3,5
Järvenpää;SDP;Komulainen;Pirjo;1,75;2,25;3,5
Järvenpää;SDP;Smed;Viljo;2,25;4;3,5
Järvenpää;SDP;Suorsa;Jari;2,5;3,5;3,5
Järvenpää;SDP;Takala;Nina;2,25;4;3,5
Järvenpää;PS;Hämäläinen;Manuel;2,25;3,75;3,5
Järvenpää;PS;Mikkanen;Heimo;1;4;3,5
Järvenpää;PS;Tala;Heikki;2,5;3,75;3,5
Järvenpää;PS;Vainikka;Kristiina;1,75;4,5;3,5
Järvenpää;PS;Wallenius;Jarkko;3;4,5;3,5
Järvenpää;JP;Puttonen;Lasse;2,75;4;3,5
Järvenpää;JP;Lemmetti;Hannu;2;3,5;3,5
Järvenpää;RKP;Strandberg;Nea;2,5;3;3,5
Järvenpää;KOK;Fast;Anni;3,25;2,75;3,5
